,Created,GPS,Location,Model,POST ID,latitude,longitude
8499,2021:01:06 19:43:33,,False,iPhone SE (2nd generation),vcPQ3OgnxB15,,
8500,2021:01:06 06:10:41,,False,,vCr9bYJS3BLz,,
8501,2021:01:06 23:59:58,,False,iPhone XR,vCVVvSnVfaL6,,
8502,2021:01:06 20:40:24,,False,,vD5rhLfm6kZp,,
8503,2021:01:06 03:56:40,"38 deg 54' 3.96"" N, 77 deg 1' 30.00"" W",False,iPhone 12 Pro,VD7kpNgyWEaK,38.9011,-77.025
8504,2021:01:06 08:25:14-06:00,,False,,Vd7SK0dTsGrO,,
8505,2021:01:06 15:36:44,,False,,vD8u6yJ2MkKn,,
8506,2021:01:06 20:41:45,,False,,VdEzUVT7lsh9,,
8507,2021:01:06 21:51:16,"35 deg 36' 23.04"" N, 97 deg 29' 57.12"" W",False,iPhone 6s,VDgpB7n6DyRh,35.6064,-97.4992
8508,2021:01:06 23:40:10,,False,,vdMHdWhqSU97,,
8509,2021:01:06 02:40:44,"30 deg 39' 10.44"" N, 87 deg 5' 11.76"" W",False,iPhone 12 Pro Max,VDNUEFk005eN,30.6529,-87.08659999999999
8510,2021:01:06 18:52:31,,False,iPhone 7 Plus,VDphMCy72gjm,,
8511,2021:01:06 02:05:01,,False,,vDPKFvKA9lsi,,
8512,2021:01:06 23:03:26,,False,,vDqh55sEge04,,
8513,2021:01:06 10:37:24,,False,,VDRnfiSdr91b,,
8514,2021:01:06 18:35:21,,False,,VDRZRzxsPvkY,,
8515,2021:01:06 14:38:11,,False,,VdW4Ut4ITgWw,,
8516,2021:01:06 04:25:10,,False,,vDwe8OsAD4eP,,
8517,2021:01:06 19:35:27,,False,iPhone XR,VE0W5q0OwSfp,,
8518,2021:01:06 19:10:18,,False,iPhone 7 Plus,vE3DfkjGR4S3,,
8519,2021:01:06 10:52:19,,False,iPhone 8 Plus,VEF9TCUHAevm,,
8520,2021:01:06 19:33:47,,False,,VERHVksv1M7b,,
8521,2021:01:06 23:17:46,,False,,VEveLucH9Mh1,,
8522,2021:01:06 00:51:26,,False,,veWN7P18T0K7,,
8523,2021:01:06 16:47:55,,False,,vF4LClBntVfj,,
8524,2021:01:06 23:03:33,"34 deg 23' 9.24"" N, 84 deg 18' 47.88"" W",False,iPad Air 2,VFacYTkUp2u6,34.3859,-84.3133
8525,2021:01:06 17:00:33,"41 deg 55' 5.16"" N, 88 deg 8' 45.24"" W",False,,VfAeRjlTZXtj,41.918099999999995,-88.14590000000001
8526,2021:01:06 21:17:22,,False,,VfeEHcVxA2cS,,
8527,2021:01:06 16:16:33,,False,,VFfkEcFRA9RR,,
8528,2021:01:06 21:02:47,,False,,vFKzkN10GqoA,,
8529,2021:01:06 06:00:31,,False,,VfSSr96bL26W,,
8530,2021:01:06 17:19:10,,False,iPhone XS Max,VFvGs8XLzNSM,,
8531,2021:01:06 19:29:25,,False,,VfxTFJ2FNLjw,,
8532,2021:01:06 22:06:49,,False,,Vg01GJLpEztL,,
8533,2021:01:06 14:09:55,"39 deg 16' 23.16"" N, 77 deg 19' 4.80"" W",False,iPhone 11 Pro Max,vG5l3QqKIg7v,39.2731,-77.318
8534,2021:01:06 21:52:51,,False,,vg5SlL7VHKat,,
8535,2021:01:06 22:46:14,,False,,Vg7AT1pTMWa4,,
8536,2021:01:06 21:17:20,,False,,Vg8uSZTPFsOV,,
8537,2021:01:06 16:42:03,,False,iPhone XR,VGELFctUkGx7,,
8538,2021:01:06 03:47:08,,False,,VgeZXYcd0ia7,,
8539,2021:01:06 20:04:20,,False,,VgGHFqk7RCDn,,
8540,2021:01:06 21:22:05,,False,,VgignGGzJYps,,
8541,2021:01:06 20:00:14,,False,,VgILwk9U0HHw,,
8542,2021:01:06 19:30:20,,False,,VgkY6Y7itvIV,,
8543,2021:01:06 22:06:49,,False,,vgOkGxiaG3ot,,
8544,2021:01:06 23:16:53-05:00,,False,,VgPbJhO8HN2l,,
8545,2021:01:06 20:15:46,,False,iPhone 7,vGQARM8CnGg1,,
8546,2021:01:06 05:02:53,"51 deg 2' 33.00"" N, 114 deg 8' 14.28"" W",False,iPhone 8,vgqsnVHGFbE5,51.0425,-114.13730000000001
8547,2021:01:06 05:04:46,,False,,vGQu4wGbP7w4,,
8548,2021:01:06 14:21:01,,False,iPhone XS,VgQXcM3i2WKP,,
8549,2021:01:06 20:52:45,,False,iPhone 11 Pro Max,Vh2MMNEMlzzP,,
8550,2021:01:06 15:42:20,,False,,Vh3jJ14fbjZh,,
8551,2021:01:06 12:41:26,,False,iPhone 11 Pro Max,Vh5i5l2DN46S,,
8552,2021:01:06 18:18:30,,False,iPhone XS Max,vHBcDP7EYuL2,,
8553,2021:01:06 22:23:28,,False,,vHbKksdFqnC5,,
8554,2021:01:06 22:57:37,,False,,VHdk8rstD7WD,,
8555,2021:01:06 16:23:16,,False,,VhmiKoilsxPG,,
8556,2021:01:06 06:32:59,"31 deg 33' 46.08"" N, 97 deg 11' 42.36"" W",False,iPhone 6,vHMn0GPdzRqd,31.5628,-97.19510000000001
8557,2021:01:06 21:17:22,,False,,vHR7xJ26DJLd,,
8558,2021:01:06 00:48:12,,False,,VHUFcNV7YCrt,,
8559,2021:01:06 19:01:20,,False,,VhWOYPr11M5E,,
8560,2021:01:06 20:21:57,"0 deg 0' 0.00"" N, 0 deg 0' 0.00"" E",False,,Vhww4N2V5acR,0.0,-0.0
8561,2021:01:06 19:26:51,,False,,VhzugIKz9hTA,,
8562,2021:01:06 21:29:38,,False,iPhone XR,vi7F2zJn2R48,,
8563,2021:01:06 10:10:19,,False,,vI7RRyzIgvNk,,
8564,2021:01:06 20:18:25,,False,iPhone X,Vi92gv5Oi2o6,,
8565,2021:01:06 20:17:25,,False,iPhone XR,Vi9KggCVGErl,,
8566,2021:01:06 07:26:33,,False,,vIa4jE7vOScP,,
8567,2021:01:06 19:01:32-06:00,,False,,vialbNbUcmJy,,
8568,2021:01:06 03:37:38,,False,,viDurRCFz2Dp,,
8569,2021:01:06 03:15:26,,False,,vIIH8PSag04Y,,
8570,2021:01:06 20:16:23,,False,,ViJTONPo7pT6,,
8571,2021:01:06 00:30:28,,False,,vIxrHA1DGBht,,
8572,2021:01:06 20:03:14,,False,,Viz7bjnNf8Ws,,
8573,2021:01:06 03:10:27,,False,,VJ95JrMjilLm,,
8574,2021:01:06 19:33:11,,False,iPhone 11,vJabVwJVtq7d,,
8575,2021:01:06 13:40:01,,False,iPhone 11,vjBUhkYJyh0H,,
8576,2021:01:06 03:23:17,"45 deg 31' 10.56"" N, 122 deg 50' 42.36"" W",False,iPhone 11 Pro Max,vJZufxqnKgtW,45.5196,-122.8451
8577,2021:01:06 01:03:52,,False,,vk041jx0oKdw,,
8578,2021:01:06 16:44:56,,False,,VKBQo5UUopkq,,
8579,2021:01:06 17:51:47,,False,iPhone XS,VKF62F5YW4Uu,,
8580,2021:01:06 04:10:07,,False,,VKh62IvKfajE,,
8581,2021:01:06 19:48:21,,False,iPhone 12 Pro Max,vKj0TElLznPe,,
8582,2021:01:06 18:34:17,,False,,vkK7Gttn0TiI,,
8583,2021:01:06 19:14:28,,False,,vkOyY3Ps5D7n,,
8584,2021:01:06 04:49:33,,False,,vkqnCLA4Lm7z,,
8585,2021:01:06 01:54:05,,False,,vKTKh3gT84XG,,
8586,2021:01:06 03:28:23,,False,,vkXCrngo3Klf,,
8587,2021:01:06 19:37:40,"42 deg 23' 48.48"" N, 75 deg 56' 3.84"" W",False,iPhone 7,Vl8A573VXvlQ,42.3968,-75.93440000000001
8588,2021:01:06 14:52:31,,False,,vLhWHsb5ZUdm,,
8589,2021:01:06 23:08:48,,False,,VLtT0LofIFPp,,
8590,2021:01:06 19:15:25,,False,iPhone 6,vm3I06HJuEFQ,,
8591,2021:01:06 21:24:11,,False,iPad (5th generation),VMeb5UDX7YcR,,
8592,2021:01:06 10:34:48,,False,,vmFkj1s4hdal,,
8593,2021:01:06 21:17:22,,False,,vmgLLc5ehQms,,
8594,2021:01:06 01:18:55,"38 deg 43' 11.64"" N, 121 deg 14' 59.64"" W",False,iPhone XS,vMGQVSCU2vr8,38.7199,-121.2499
8595,2021:01:06 09:26:55,,False,,vN3ZXgspvH4Y,,
8596,2021:01:06 22:47:21,,False,,vnFY3wUk8lSl,,
8597,2021:01:06 01:49:19,,False,,vnhm6jTx0pw6,,
8598,2021:01:06 20:22:22,,False,iPhone 11 Pro Max,VnhzT938SM2G,,
8599,2021:01:06 18:04:04,,False,,VNjIpNHf9ajV,,
8600,2021:01:06 19:18:46,,False,,VnNUUA7SPB69,,
8601,2021:01:06 05:31:51,,False,,VnRPNtha2VWe,,
8602,2021:01:06 06:54:57,,False,,VNuaQKgg91Nl,,
8603,2021:01:06 18:52:31,"33 deg 9' 10.08"" N, 97 deg 1' 27.84"" W",False,iPhone XS Max,VNYtKrEURiZs,33.1528,-97.0244
8604,2021:01:06 04:09:57,"25 deg 44' 57.48"" N, 80 deg 26' 34.08"" W",False,iPhone 8 Plus,Vo5pIiPisqt0,25.7493,-80.4428
8605,2021:01:06 14:16:47,,False,,vo7813WgMlMW,,
8606,2021:01:06 21:17:22,,False,,Vo7QSC5s9A7q,,
8607,2021:01:06 19:38:48,,False,,VobIUPldijyo,,
8608,2021:01:06 20:00:14,,False,,voBtWu8jolkp,,
8609,2021:01:06 16:45:37,,False,,vOQQLdZ9TnIO,,
8610,2021:01:06 15:23:05,,False,,VOS3kUMMcyY6,,
8611,2021:01:06 17:58:42,,False,iPhone 12 Pro Max,vOzY5OpWHhgL,,
8612,2021:01:06 18:41:47,,False,iPhone XS,vP525x3IxN3k,,
8613,2021:01:06 19:28:17,,False,,vP66g0DOnZtX,,
8614,2021:01:06 14:14:02,,False,iPhone 12 mini,VPdVTJWLidGx,,
8615,2021:01:06 03:02:07,,False,,VPjBq7vnV3kd,,
8616,2021:01:06 03:37:47,"40 deg 36' 24.12"" N, 122 deg 19' 39.36"" W",False,iPhone 8 Plus,VPwIvUQrdnnk,40.606700000000004,-122.32759999999999
8617,2021:01:06 02:07:51,,False,,VQBhU9YsCmR0,,
8618,2021:01:06 14:22:34,,False,,Vqe2Igs4SHxO,,
8619,2021:01:06 13:35:34,,False,,Vqj9GD3P1VZr,,
8620,2021:01:06 04:31:21,"33 deg 52' 55.92"" N, 84 deg 14' 47.76"" W",False,iPhone 8 Plus,VqlKiDcM95lJ,33.8822,-84.2466
8621,2021:01:06 17:26:45,,False,,VQRhd6vELe77,,
8622,2021:01:06 19:33:17,,False,,vqrlHbNHYEGO,,
8623,2021:01:06 22:02:16,,False,,Vr2Fw3S5ozTb,,
8624,2021:01:06 15:27:25,,False,,vR7kmuj1Y5jy,,
8625,2021:01:06 04:42:03,,False,,vRajE0DQLoDV,,
8626,2021:01:06 20:47:04,,False,iPhone 12 Pro Max,VrBpsRAJc26T,,
8627,2021:01:06 21:33:14,,False,,VRBx0dIqxrN2,,
8628,2021:01:06 08:28:32,,False,,VRefKxZqQrR3,,
8629,2021:01:06 14:33:56,,False,,VrJUWMRWeVu0,,
8630,2021:01:06 21:37:17,,False,,vRNhky2bkFDf,,
8631,2021:01:06 18:33:13,,False,,vRu2bDgtx2vw,,
8632,2021:01:06 23:20:15,,False,,vRwK34472R2j,,
8633,2021:01:06 14:20:56,,False,,vrx2I6EEH8Rb,,
8634,2021:01:06 03:12:01,,False,iPhone 7 Plus,VRXfvj6XZ4LI,,
8635,2021:01:06 14:53:38,,False,,vS3B40Rf6O3Z,,
8636,2021:01:06 18:18:48,,False,,vs93O5mSCg1n,,
8637,2021:01:06 11:22:17,,False,iPhone 8 Plus,VsBfARbN2ALg,,
8638,2021:01:06 01:46:15,,False,,VSBnuyWJoST7,,
8639,2021:01:06 19:44:37,,False,,vSCg2JyER6Qt,,
8640,2021:01:06 19:30:43,,False,,VsJhXHlioFDY,,
8641,2021:01:06 01:45:57,,False,,VSk7oAGPwppT,,
8642,2021:01:06 22:06:48,,False,,VSL7tXmcsYRf,,
8643,2021:01:06 15:56:17,"41 deg 45' 57.96"" N, 71 deg 30' 41.04"" W",False,iPhone 7,vsn2T7kJ9SWY,41.7661,-71.5114
8644,2021:01:06 00:21:55,,False,,vSNRTdlJ2JWC,,
8645,2021:01:06 19:06:08,,False,,vST7KqYAtboc,,
8646,2021:01:06 21:47:09,,False,,vtbw80aoc66v,,
8647,2021:01:06 20:24:36,,False,iPhone 11 Pro,VtfVNW4lABGK,,
8648,2021:01:06 02:23:41,"40 deg 48' 13.32"" N, 124 deg 9' 10.80"" W",False,iPhone XS Max,vtOPJuSpVEgF,40.8037,-124.153
8649,2021:01:06 17:13:16,,False,,VtVMmMlzrrhQ,,
8650,2021:01:06 04:46:52,,False,,vu17WzyAzwlc,,
8651,2021:01:06 20:16:44,"41 deg 15' 27.00"" N, 95 deg 56' 9.24"" W",False,iPhone 11,vu195O12mp3O,41.2575,-95.9359
8652,2021:01:06 02:20:20,,False,,vUkUc2BWtEeS,,
8653,2021:01:06 05:09:37,"39 deg 34' 18.12"" N, 119 deg 41' 56.40"" W",False,iPhone 8 Plus,vulGJjy3WdWB,39.5717,-119.699
8654,2021:01:06 17:21:04,,False,,vUnOzGErZ6Pp,,
8655,2021:01:06 20:16:47,,False,iPhone 8,VUsAHJ4UxLPg,,
8656,2021:01:06 09:39:04,,False,,vuW02jWsh8iZ,,
8657,2021:01:06 21:39:10,,False,,vvdH8UKMmaNo,,
8658,2021:01:06 01:28:15,,False,,vVgHafPPdMt5,,
8659,2021:01:06 22:41:03,,False,,vvhR1X0Nq4nh,,
8660,2021:01:06 13:23:46,,False,,vvLMIkSm0f0Z,,
8661,2021:01:06 21:56:43,,False,,vVpraiu2owW2,,
8662,2021:01:06 07:24:06,,False,,vvqgzQwR634d,,
8663,2021:01:06 04:12:32,,False,,vvuCwWZrV5Ut,,
8664,2021:01:06 18:48:37,,False,,VVUEF24HEENP,,
8665,2021:01:06 17:20:30,,False,,vVuK2jTM4eqX,,
8666,2021:01:06 23:24:40,,False,,vvXdPOuAc2ik,,
8667,2021:01:06 16:23:34,,False,,vW4pmyetP1u6,,
8668,2021:01:06 18:42:28,,False,iPhone 11,vwaQvgEAwATm,,
8669,2021:01:06 05:35:12,,False,,VWjl6qLdnapi,,
8670,2021:01:06 20:20:43,,False,iPhone 11 Pro,vwspsb1yXL65,,
8671,2021:01:06 17:12:04,,False,,Vx0pNnCOppep,,
8672,2021:01:06 16:59:42,,False,iPhone 8 Plus,VxCN1oCT72Qn,,
8673,2021:01:06 22:25:40,,False,iPhone 11,vxHbss5hLBma,,
8674,2021:01:06 21:24:11,,False,iPad (5th generation),Vxm025L0P5Rx,,
8675,2021:01:06 03:08:24,,False,,VXnC8cFj8Mnz,,
8676,2021:01:06 21:52:50,,False,iPhone XR,VxNFARI76ceM,,
8677,2021:01:06 20:42:45,,False,,VXXr7zA1Hpif,,
8678,2021:01:06 05:01:26,,False,,Vyf9z4AgkpBS,,
8679,2021:01:06 19:25:13,,False,,vyGk1hU9H9Qr,,
8680,2021:01:06 18:14:25,,False,,VyLb2xFHd1te,,
8681,2021:01:06 14:38:01,"46 deg 47' 59.28"" N, 92 deg 19' 57.36"" W",False,,vYnBstoSyvI0,46.7998,-92.3326
8682,2021:01:06 21:11:26,,False,iPhone SE (2nd generation),VyNU3QJGPBpN,,
8683,2021:01:06 20:15:33,"28 deg 5' 24.36"" N, 80 deg 34' 22.44"" W",False,iPhone 8 Plus,vyVr7fsTR5RU,28.0901,-80.57289999999999
8684,2021:01:06 18:32:48,,False,iPhone 8 Plus,vyVUO6EeFU5Q,,
8685,2021:01:06 00:57:52,,False,,VYyLjUoT0hD4,,
8686,2021:01:06 21:27:12,,False,,vYZvsiM0b40k,,
8687,2021:01:06 20:00:14,,False,,Vz1TaGIqiuGX,,
8688,2021:01:06 22:32:10,,False,,Vz3egdNsf2Of,,
8689,2021:01:06 23:17:46,,False,,VZE1PV8JVti0,,
8690,2021:01:06 04:53:24,,False,,vzefkRYROUZA,,
8691,2021:01:06 20:29:02,"32 deg 43' 11.64"" N, 117 deg 10' 22.80"" W",False,iPhone 8 Plus,VZIgwJpNejCm,32.7199,-117.173
8692,2021:01:06 22:55:23,,False,,VZlBRQuuELtI,,
8693,2021:01:06 19:19:40,,False,,vZlt7ZnXXZb6,,
8694,2021:01:06 14:00:29,,False,,VZSy24jDEtaA,,
8695,2021:01:06 03:33:54,"33 deg 52' 23.16"" S, 151 deg 12' 36.00"" E",False,iPhone SE (2nd generation),vztbaAw1tepY,33.8731,-151.20999999999998
8696,2021:01:06 05:13:50,,False,,vZUYT4fG2h5C,,
8697,2021:01:06 19:47:40,"30 deg 16' 22.08"" N, 97 deg 44' 27.96"" W",False,iPhone XR,vZxsjhCO1SEk,30.2728,-97.7411
8698,2021:01:06 18:01:34,,False,,W093rpxxMR9H,,
8699,2021:01:06 18:39:59,,False,iPhone 11,w0Egfh4gAcVP,,
8700,2021:01:06 04:47:22,,False,,W0GEe1Ku5kBC,,
8701,2021:01:06 17:44:27,"35 deg 29' 29.40"" N, 97 deg 30' 11.88"" W",False,iPhone X,W0tbMlSrnsl7,35.4915,-97.5033
8702,2021:01:06 22:14:52,,False,,w12zch1JcfLN,,
8703,2021:01:06 21:29:37,,False,iPhone 8 Plus,W14CzSALeMDg,,
8704,2021:01:06 21:05:08,,False,,W1cjXqn51wJO,,
8705,2021:01:06 16:21:53,,False,iPhone 8 Plus,w1NnN5TwzeHz,,
8706,2021:01:06 17:03:49,,False,,w1U3QPhaUHyO,,
8707,2021:01:06 04:21:02,"41 deg 27' 14.04"" N, 83 deg 29' 2.76"" W",False,iPhone 11,W1USFcTlSTtk,41.453900000000004,-83.4841
8708,2021:01:06 17:34:22,,False,iPhone 11,W293nJX4wIF8,,
8709,2021:01:06 21:17:22,,False,,W2NQ9NnPSA83,,
8710,2021:01:06 19:26:51,,False,,W2TFRPNTyG1A,,
8711,2021:01:06 22:06:48,,False,,W31Wy5kj3J4S,,
8712,2021:01:06 22:37:37,,False,,W37UKCdKkH2O,,
8713,2021:01:06 04:47:13,,False,,w39Bd8Hd4m4V,,
8714,2021:01:06 01:36:02,,False,,w3gj2oA7v2xp,,
8715,2021:01:06 18:01:04,"30 deg 16' 26.04"" N, 97 deg 44' 27.24"" W",False,iPhone 8 Plus,w3gPr368fsNK,30.273899999999998,-97.7409
8716,2021:01:06 19:15:08,,False,,w3mWzu2eFQ50,,
8717,2021:01:06 16:14:03,,False,,w3q4s7S9OEEY,,
8718,2021:01:06 01:32:13,,False,iPhone 11,w3QlN0AOl4V1,,
8719,2021:01:06 23:24:44,,False,,w3U21QggJAxP,,
8720,2021:01:06 21:49:03,,False,,w42woFm6u93Q,,
8721,2021:01:06 20:49:07,,False,,w48ZTKQ23BVF,,
8722,2021:01:06 16:36:37,,False,,W4ACapZLNS2g,,
8723,2021:01:06 23:44:18,,False,,w4jv2HloVT8P,,
8724,2021:01:06 23:35:14,,False,,w4LIBUkU2jc8,,
8725,2021:01:06 11:50:55,,False,,W4niHly0VguZ,,
8726,2021:01:06 18:47:01,,False,,W4Q1JMfc7y5w,,
8727,2021:01:06 23:32:25,,False,,W4t3T8flmI7e,,
8728,2021:01:06 12:28:47,,False,,W4tKpZbvHYuC,,
8729,2021:01:06 18:49:03,,False,,w4VzPBUQp7BR,,
8730,2021:01:06 19:33:43,,False,iPhone 8 Plus,w4zNWBtrch2b,,
8731,2021:01:06 03:08:23,,False,,W5aU912tOD51,,
8732,2021:01:06 12:20:58,,False,,W5icCidK1d4Z,,
8733,2021:01:06 02:53:15,,False,iPhone 11 Pro Max,w5nzk4ZVbVPc,,
8734,2021:01:06 18:53:37,,False,,W5WKheB7rF7Y,,
8735,2021:01:06 01:14:10,,False,,w662ccoWtHpI,,
8736,2021:01:06 21:15:20,,False,iPhone 11,w6v3PaCurTT6,,
8737,2021:01:06 22:23:16,,False,,W77Iy7WGeEmf,,
8738,2021:01:06 19:57:48,"39 deg 4' 26.04"" N, 78 deg 12' 29.16"" W",False,iPhone 11 Pro Max,w7m05wXN9qqA,39.0739,-78.2081
8739,2021:01:06 13:59:33,,False,,w7tQxr0zE4sL,,
8740,2021:01:06 23:04:53,,False,,w7y04rYP4sa5,,
8741,2021:01:06 02:23:32,"41 deg 56' 45.96"" N, 71 deg 28' 13.44"" W",False,iPhone XS,W819tV0BhrO1,41.946099999999994,-71.4704
8742,2021:01:06 22:43:53,,False,,w8LrVYbtwQUe,,
8743,2021:01:06 04:13:18,,False,,w977jSyhlcmO,,
8744,2021:01:06 03:15:26,,False,,W9ocrzJhcMLa,,
8745,2021:01:06 18:14:49,,False,iPhone 11 Pro Max,WaAkM4bCmR3Q,,
8746,2021:01:06 21:17:22,,False,,wABphkA5pzck,,
8747,2021:01:06 04:41:14,,False,,wawGyx8Y7sPz,,
8748,2021:01:06 20:03:38,,False,iPhone 11 Pro Max,WAyZqQAqKnjC,,
8749,2021:01:06 19:45:18,,False,iPhone XR,wb9l88xP1H0n,,
8750,2021:01:06 22:39:58,"46 deg 21' 15.48"" N, 72 deg 36' 4.32"" W",False,iPad (8th generation),WBAoJtV1twAq,46.3543,-72.60119999999999
8751,2021:01:06 04:19:58,"35 deg 28' 28.92"" N, 80 deg 53' 47.76"" W",False,,wbD73TXARPBF,35.4747,-80.8966
8752,2021:01:06 19:20:24,"0 deg 0' 0.00"" N, 0 deg 0' 0.00"" E",False,,WBEV4j3KfpRg,0.0,-0.0
8753,2021:01:06 23:58:43,,False,,WbnPAsoABUFq,,
8754,2021:01:06 21:42:58,,False,,WbrfDLsUYLIm,,
8755,2021:01:06 21:17:22,,False,,wC57zjZH2LpJ,,
8756,2021:01:06 16:40:49,,False,,WceNRTGXaKeC,,
8757,2021:01:06 18:22:58,,False,,WCJQ14ad0A6O,,
8758,2021:01:06 09:55:01,,False,iPhone XS,wcxmzykV3yUp,,
8759,2021:01:06 22:02:06,,False,,WcXVk4YARigG,,
8760,2021:01:06 21:11:20,"32 deg 33' 0.00"" N, 92 deg 21' 11.16"" W",False,iPhone 7 Plus,wCzImVf8I0uS,32.55,-92.3531
8761,2021:01:06 18:35:17,,False,,Wd4YLv4wArQE,,
8762,2021:01:06 15:55:02,"0 deg 0' 0.00"" N, 0 deg 0' 0.00"" E",False,,WD6cP8kcD6Lx,0.0,-0.0
8763,2021:01:06 00:01:33,,False,,Wd7x5AR6Gr5r,,
8764,2021:01:06 18:19:02,,False,,WdVMhrHj3jUO,,
8765,2021:01:06 20:17:42,,False,,We2H9XiXFrzL,,
8766,2021:01:06 18:44:47,,False,,We2sxHPWQJBX,,
8767,2021:01:06 01:46:42,,False,,We7kWO6AjZpW,,
8768,2021:01:06 19:51:52,,False,,wEd2cLkk5NhO,,
8769,2021:01:06 23:11:02,,False,,WeE3YUVDkohr,,
8770,2021:01:06 01:33:33,,False,,WeEsiE5JLG8S,,
8771,2021:01:06 00:43:44,,False,,wEgNkQqs5WLc,,
8772,2021:01:06 19:02:26,,False,,WeHd9VJFESO0,,
8773,2021:01:06 03:03:37,,False,iPhone 12 Pro Max,weJYwyWFOdxr,,
8774,2021:01:06 23:03:26,,False,,wEKloYlPQUF0,,
8775,2021:01:06 23:05:03,,False,,WeKzwe3qqcis,,
8776,2021:01:06 19:21:58,,False,,WeR9UKRv0Jdd,,
8777,2021:01:06 20:00:14,,False,,WEVUXLEpyavR,,
8778,2021:01:06 22:05:14,"32 deg 19' 9.84"" N, 111 deg 13' 30.00"" W",False,iPhone X,WF1HhtABH1u0,32.3194,-111.22500000000001
8779,2021:01:06 19:39:21,,False,,wf4BeZOmMVaK,,
8780,2021:01:06 19:38:47,,False,,WFa1mIJuUUHn,,
8781,2021:01:06 21:29:40,,False,,wfgtASVHB8C3,,
8782,2021:01:06 02:38:33,,False,,wfHFalnLv07B,,
8783,2021:01:06 22:37:29,,False,,WFL8eagrMSp1,,
8784,2021:01:06 22:06:48,,False,,WFM5lpZLH0Xq,,
8785,2021:01:06 20:03:20,"41 deg 25' 1.56"" N, 81 deg 43' 27.48"" W",False,iPhone 6s Plus,WfScG1RicyzN,41.4171,-81.7243
8786,2021:01:06 16:14:53,,False,,WFVUyLdQChee,,
8787,2021:01:06 23:08:30,,False,,WG0GMmbT8YxK,,
8788,2021:01:06 14:26:32,,False,,wG1Y9mkcY345,,
8789,2021:01:06 01:20:53,"40 deg 42' 52.92"" N, 73 deg 29' 8.52"" W",False,,wg5CZ8wAAaaZ,40.7147,-73.4857
8790,2021:01:06 16:58:44,,False,iPhone 11,wgAjNFg6l3qX,,
8791,2021:01:06 18:35:17,,False,,Wgb2UiHgs6fq,,
8792,2021:01:06 06:36:10,,False,,wGFIPEg6vzc6,,
8793,2021:01:06 22:19:32,,False,,wGJdc23qiXPL,,
8794,2021:01:06 21:17:22,,False,,wGLnXnpOhASZ,,
8795,2021:01:06 18:35:39,,False,iPhone X,WGnwbXT4u9pw,,
8796,2021:01:06 02:57:12,,False,,wGQ70ePHF7gf,,
8797,2021:01:06 21:37:51,,False,,wGQxNBXP4kwn,,
8798,2021:01:06 02:45:56,,False,,wgRMQWrzqXUc,,
8799,2021:01:06 00:36:56,,False,iPhone 11,WgUyIC75Hv8l,,
8800,2021:01:06 20:28:44,,False,,WGYIHY0lO86S,,
8801,2021:01:06 17:36:12,,False,,WgYyxzsAkjLK,,
8802,2021:01:06 04:05:51,,False,,wHc4rnA7WWnZ,,
8803,2021:01:06 14:17:37,,False,iPhone 8 Plus,WHGgxkKwmEf0,,
8804,2021:01:06 04:45:03,,False,,WHlijD38ZnX9,,
8805,2021:01:06 09:17:45,,False,,wHMcDNj3vyd2,,
8806,2021:01:06 21:57:42,,False,,wHnDXIZ3T82I,,
8807,2021:01:06 03:10:24,,False,,wHPHeG12XPJl,,
8808,2021:01:06 08:19:14,"27 deg 40' 48.72"" N, 97 deg 21' 6.84"" W",False,iPhone XR,WhQeLMyPWIrG,27.680200000000003,-97.3519
8809,2021:01:06 21:10:25,,False,,whvhe27bw1sv,,
8810,2021:01:06 13:37:33,,False,,WhxB7stTLNJh,,
8811,2021:01:06 03:31:24,,False,,whzYcZ9hd4BP,,
8812,2021:01:06 03:59:59,,False,,Wi5KPezk4tVq,,
8813,2021:01:06 22:30:09,,False,iPhone 12,wibfXF2RT6RB,,
8814,2021:01:06 02:00:37,,False,iPhone 11,wICsej0eg77h,,
8815,2021:01:06 06:44:17,,False,,wij3BC4qp107,,
8816,2021:01:06 22:23:59,,False,,WionLZKVkQau,,
8817,2021:01:06 02:26:51,,False,,wiyAjaeBnSjt,,
8818,2021:01:06 18:06:10,,False,,WJblbUdu3Ibp,,
8819,2021:01:06 19:57:48,,False,iPhone XS Max,wjFSOHRhmi37,,
8820,2021:01:06 17:20:20,"29 deg 37' 44.40"" N, 82 deg 27' 40.68"" W",False,,WJHn7pAj1IE7,29.629,-82.46130000000001
8821,2021:01:06 15:18:27,,False,,wJPY75hfwlsW,,
8822,2021:01:06 05:35:12,,False,,Wjx98Aok4JJl,,
8823,2021:01:06 15:09:35,,False,,WK4JZnYNMDNe,,
8824,2021:01:06 15:23:05,,False,,WK93l2m9YWPF,,
8825,2021:01:06 19:59:10,"0 deg 0' 0.00"" N, 0 deg 0' 0.00"" E",False,,wkHJMYQN8m4W,0.0,-0.0
8826,2021:01:06 02:56:13,,False,,WkHmJjibL06A,,
8827,2021:01:06 18:03:19,,False,,WKmtma7KbXRv,,
8828,2021:01:06 14:33:56,,False,,wKojPKvm6aY2,,
8829,2021:01:06 17:17:00,,False,,WkSlfSQwPPgj,,
8830,2021:01:06 03:45:29,,False,,WKUSSJRDCHfP,,
8831,2021:01:06 22:55:19,,False,,wkwd4ktwyUOE,,
8832,2021:01:06 19:51:58,,False,,WKziqgAfa0tV,,
