Created,GPS,DC Latitude,Model,POST ID
2021:01:06 09:55:03,null,FALSE,null,fBekqrBhliX9
2021:01:06 18:40:34,null,FALSE,null,fbFnfvyXNAMy
2021:01:06 20:16:23,null,FALSE,null,fBhT066wOZEM
2021:01:06 05:13:50,null,FALSE,null,FBors4mhBlu4
2021:01:06 20:45:58,null,FALSE,null,FBqGJY4JgIWq
2021:01:06 22:29:08,"39 deg 32' 22.20"" N, 107 deg 45' 50.76"" W",FALSE,iPhone 8,FbQtFuT4O36R
2021:01:06 06:53:25,"39 deg 3' 31.32"" N, 76 deg 50' 22.92"" W",FALSE,iPhone 6,fc14gHzx64vY
2021:01:06 13:28:46,null,FALSE,null,fC31MCiJv8ak
2021:01:06 18:59:25,null,FALSE,null,fCa7vESC8dlF
2021:01:06 14:41:39,null,FALSE,null,Fcbfupmry5Rn
2021:01:06 17:27:26,null,FALSE,null,FcfjIboEgB6P
2021:01:06 19:33:34,null,FALSE,null,FCMToyVnrZnz
2021:01:06 14:44:34,"27 deg 3' 1.08"" N, 82 deg 23' 26.52"" W",FALSE,iPhone XS Max,fd7WwQn4xi06
2021:01:06 22:29:08,"39 deg 32' 22.20"" N, 107 deg 45' 50.76"" W",FALSE,iPhone 8,fDGhzXJSOKrS
2021:01:06 19:33:33,null,FALSE,iPhone 8,Fdkci6R2PGYZ
2021:01:06 16:42:25,null,FALSE,null,fdktXCDd5dpv
2021:01:06 20:57:35,null,FALSE,null,fdlrtOXylEgi
2021:01:06 22:11:47,null,FALSE,null,fdly47Irj79t
2021:01:06 23:05:03,null,FALSE,null,fdO1mdK0KMXV
2021:01:06 20:23:55,null,FALSE,iPhone 8 Plus,Fdse25Y2ZTLX
2021:01:06 20:34:16,null,FALSE,null,fdu9Wp4287xM
2021:01:06 19:28:17,null,FALSE,null,fe1si5zsexd4
2021:01:06 19:54:40,null,FALSE,null,fE2S52SKLP92
2021:01:06 03:50:37,null,FALSE,null,fe67R7nG27zh
2021:01:06 19:09:16,null,FALSE,null,FEb18whuyb3t
2021:01:06 19:37:44,null,FALSE,null,FEhDS65tlsH7
2021:01:06 13:37:33,null,FALSE,null,FEnFMjT2q3z6
2021:01:06 23:31:03,null,FALSE,null,fenKT1jqiffD
2021:01:06 19:21:46,null,FALSE,null,FesM0v00Aq5y
2021:01:06 19:46:53,null,FALSE,iPhone X,FEvlvwByrmZR
2021:01:06 19:13:23,null,FALSE,iPhone 7 Plus,Ff9Bv5kkmLZi
2021:01:06 20:20:48,null,FALSE,null,FfcnbfsukfNW
2021:01:06 21:24:31,null,FALSE,null,FFDvO6I8fmfP
2021:01:06 20:04:20,null,FALSE,null,fffY9poAXZ80
2021:01:06 17:33:29,null,FALSE,iPhone 7,ffH0WDErAICs
2021:01:06 20:29:54,null,FALSE,null,FfQUzBR6ocx5
2021:01:06 18:37:00,null,FALSE,null,ffvW4qIvZDWh
2021:01:06 15:25:49,null,FALSE,iPhone 8,FfwPapDEPyea
2021:01:06 13:37:33,null,FALSE,null,fgDAzq68E5qc
2021:01:06 13:45:33,null,FALSE,iPhone 7 Plus,fGiNOdHO85b5
2021:01:06 15:20:35,null,FALSE,null,fGjEsjgmWkqx
2021:01:06 03:08:24,null,FALSE,null,FGLNJmBIndwr
2021:01:06 23:12:24,null,FALSE,null,fgmAgx04ZQb6
2021:01:06 16:23:23,"34 deg 15' 52.56"" N, 77 deg 48' 54.00"" W",FALSE,iPhone X,fgmG7NSeRoLY
2021:01:06 19:32:50,null,FALSE,null,fGmJwdD7lzd1
2021:01:06 21:17:15,null,FALSE,null,Fgr3BMxgF21n
2021:01:06 02:45:46,null,FALSE,iPhone 11,Fgs85Gk5SLOU
2021:01:06 19:38:05,null,FALSE,iPhone 11 Pro,FGtKARWOYiut
2021:01:06 21:12:10,null,FALSE,null,FGV39H3hbyda
2021:01:06 20:30:35,null,FALSE,null,FGX41y5CLITc
2021:01:06 19:39:21,null,FALSE,null,FgXvWik6Nxe3
2021:01:06 22:12:24,null,FALSE,null,fgzE6fG0v0q3
2021:01:06 22:11:29,null,FALSE,null,fh5kQckxj0fT
2021:01:06 22:15:41,null,FALSE,null,FhfHlu1Nah1N
2021:01:06 21:26:06,null,FALSE,null,fhjif1ij4Rx7
2021:01:06 18:11:34,null,FALSE,null,fHLpSYT2XvML
2021:01:06 15:41:16,null,FALSE,iPhone XR,fhRdUhYS2hSE
2021:01:06 00:48:19,null,FALSE,null,Fhs4vqDSNp59
2021:01:06 18:20:21,null,FALSE,null,FhtnCYk0fDb0
2021:01:06 15:33:42,null,FALSE,null,FHXPMklagA8e
2021:01:06 20:27:10,null,FALSE,null,FhYXGP2mZPsB
2021:01:06 23:37:13,null,FALSE,null,Fi5lHHQhxGff
2021:01:06 19:38:29,null,FALSE,null,fI5WhvP1RRlu
2021:01:06 19:51:52,null,FALSE,null,FI8PgpOfaxsa
2021:01:06 22:39:28,"40 deg 51' 21.60"" N, 73 deg 51' 16.56"" W",FALSE,iPhone 12 Pro,fIDbX5z6YsL6
2021:01:06 23:46:17,null,FALSE,null,FIjfbd92qklM
2021:01:06 02:36:16,null,FALSE,null,FIjrJlkF7HrC
2021:01:06 20:00:14,null,FALSE,null,FiK4HJxgKndp
2021:01:06 12:32:26,null,FALSE,null,FIWcN6NYhKEu
2021:01:06 21:17:01,null,FALSE,null,fiYAZkXq0r6d
2021:01:06 05:06:46,null,FALSE,null,FiyNWeuinkzy
2021:01:06 05:42:41,null,FALSE,null,fJ6DhOralja8
2021:01:06 03:26:40,null,FALSE,null,Fj97n6RnnGEt
2021:01:06 20:25:27,null,FALSE,iPhone 6s,FJGLjDGLw6gN
2021:01:06 04:53:37,null,FALSE,null,FjjUCtmsdnvA
2021:01:06 18:36:28,null,FALSE,null,fJLo3bpDLFY3
2021:01:06 21:14:29,"40 deg 17' 43.44"" N, 78 deg 45' 44.64"" W",FALSE,iPhone 11 Pro Max,FJMQn0iFm2NC
2021:01:06 07:54:47-05:00,null,FALSE,null,fJRB6SfkvnLH
2021:01:06 17:03:17,null,FALSE,null,Fk0yxLrx7dcA
2021:01:06 19:58:38,null,FALSE,null,Fk4ipNuoEEHt
2021:01:06 03:26:45,null,FALSE,null,FK4p5hEVk8p0
2021:01:06 16:12:19,null,FALSE,null,fk4pCLJyvsTu
2021:01:06 12:23:56,null,FALSE,null,FKbjhO6UDIZ9
2021:01:06 15:57:48,null,FALSE,null,FkDHCHeiaYww
2021:01:06 19:25:30,null,FALSE,null,fKfTeNmP0Sbm
2021:01:06 18:18:58,null,FALSE,iPhone XR,fKkB3nYX7L2k
2021:01:06 22:35:07,null,FALSE,iPhone SE (2nd generation),fKm2D3OR6rr1
2021:01:06 20:34:46,null,FALSE,null,fKQ1szkHFWVM
2021:01:06 19:00:31,null,FALSE,null,fKqHxELNl6ZB
2021:01:06 19:48:00,null,FALSE,null,FkWcPbc6C1Dh
2021:01:06 17:52:55,null,FALSE,iPhone 12 Pro,FlB4ejsjUrRE
2021:01:06 18:11:33,null,FALSE,null,fLDK4kZnyW69
2021:01:06 15:58:25,null,FALSE,null,flOhx78PMfN9
2021:01:06 18:19:53,"47 deg 33' 54.72"" N, 122 deg 38' 33.36"" W",FALSE,iPhone SE (1st generation),FLrkVpIywORZ
2021:01:06 21:17:22,null,FALSE,null,flS796OdP2tw
2021:01:06 23:50:55,null,FALSE,null,FLZ8dd36nbC8
2021:01:06 02:01:55,null,FALSE,null,Fm337n5uwz1C
2021:01:06 23:20:05,null,FALSE,iPhone 8 Plus,FMBVT0gM5N37
2021:01:06 01:25:39,null,FALSE,null,FME0EttlSYGm
2021:01:06 12:34:07,"0 deg 0' 0.00"" N, 0 deg 0' 0.00"" E",FALSE,null,fMjprvcKHrVV
2021:01:06 19:16:55,null,FALSE,null,fMk2wwwcgGKm
2021:01:06 19:15:28,null,FALSE,null,FmR1UhEInKkS
2021:01:06 22:18:24,"38 deg 54' 6.12"" N, 77 deg 2' 10.32"" W",FALSE,iPhone 12 Pro Max,FMRCveJNHxfP
2021:01:06 10:32:05,null,FALSE,null,FMs2B72eutyq
2021:01:06 21:17:17,null,FALSE,null,fMTbYVSYXy39
2021:01:06 05:33:42,null,FALSE,null,fMTI0dWlyKaY
2021:01:06 15:23:05,null,FALSE,null,fMTYy3kFrr9O
2021:01:06 23:58:34,null,FALSE,null,FmY1u19i5IGJ
2021:01:06 19:53:12,null,FALSE,iPhone XR,FN67nE8RFrcL
2021:01:06 19:10:10,null,FALSE,null,FnA0qACkFUFD
2021:01:06 20:58:07,null,FALSE,iPhone 7 Plus,fNBMIQZO6ZUS
2021:01:06 21:36:23,null,FALSE,null,fnhNs0yYjuZg
2021:01:06 22:35:58,null,FALSE,null,fNKRzpzga7YK
2021:01:06 19:36:36,null,FALSE,null,fNqcdSLSLHie
2021:01:06 02:44:45,null,FALSE,null,fnREVEEAqGzN
2021:01:06 18:35:03,null,FALSE,null,FNsd2yQ9h7U6
2021:01:06 15:50:13,"32 deg 23' 5.28"" N, 102 deg 12' 56.52"" W",FALSE,iPhone 11 Pro,FNZI7GqS2yuA
2021:01:06 07:07:28,null,FALSE,null,fnZsOD7ajwIM
2021:01:06 19:29:24,null,FALSE,null,fo1Bh9ciOrwi
2021:01:06 22:46:07,null,FALSE,null,fo31b0ge9w1O
2021:01:06 20:25:27,null,FALSE,null,fobXZj45XHEY
2021:01:06 20:15:35,null,FALSE,null,FoFKdKBL4wZO
2021:01:06 20:53:40,"0 deg 0' 0.00"" N, 0 deg 0' 0.00"" E",FALSE,null,FoGev3sReNWi
2021:01:06 22:41:51,null,FALSE,iPhone XS Max,fOHCeeYyUmEs
2021:01:06 17:07:05,null,FALSE,null,fohsvzR3pluH
2021:01:06 21:17:22,null,FALSE,null,FoJtL6Y0SwLw
2021:01:06 17:02:16,null,FALSE,iPhone 11,FOkoVgEnFiwS
2021:01:06 20:48:39,null,FALSE,iPhone 7,Fookw6NwlfCH
2021:01:06 21:05:40,null,FALSE,null,foon1l404aie
2021:01:06 18:10:56,null,FALSE,null,foOR40S23SYN
2021:01:06 16:21:48,null,FALSE,null,fOOrlaiO0rCO
2021:01:06 18:49:49,null,FALSE,null,FopjnFYXoSSI
2021:01:06 05:14:16,null,FALSE,null,foPuI54l57DV
2021:01:06 08:07:18,null,FALSE,null,Foqs8VY2uBqX
2021:01:06 21:53:03,"30 deg 16' 22.08"" N, 97 deg 44' 27.60"" W",FALSE,iPhone 11,FOQxzuAat3k4
2021:01:06 19:10:10,null,FALSE,null,fOV65r5qTukZ
2021:01:06 19:15:22,null,FALSE,null,foW8YBlKBcy1
2021:01:06 19:57:50,"0 deg 0' 0.00"" N, 0 deg 0' 0.00"" E",FALSE,null,FOXP7vI16Qj5
2021:01:06 20:39:02,null,FALSE,null,FOygPH6mgYUJ
2021:01:06 05:08:14,"42 deg 19' 32.52"" N, 71 deg 41' 57.48"" W",FALSE,null,FP0YJ9qVdW8B
2021:01:06 21:35:34,null,FALSE,null,Fp49EnkjX6Le
2021:01:06 18:31:14,null,FALSE,null,FP8XVXUl8Ko5
2021:01:06 19:28:10,null,FALSE,null,FpB7JFub1X3P
2021:01:06 16:23:35,null,FALSE,null,fpdNvBJQUAyg
2021:01:06 17:30:02,null,FALSE,null,fpdPo7rExRWA
2021:01:06 04:24:04,null,FALSE,null,fpicxIWU40d8
2021:01:06 19:59:31,null,FALSE,null,Fpp8KtecwIph
2021:01:06 21:45:49,null,FALSE,null,FPqMDSRnsPVE
2021:01:06 05:37:35,null,FALSE,null,FprcmYuulzg4
2021:01:06 03:52:26,null,FALSE,null,Fpu4sgNVF5zW
2021:01:06 22:39:28,"40 deg 51' 21.60"" N, 73 deg 51' 16.56"" W",FALSE,iPhone 12 Pro,FpzGyGVRyyn7
2021:01:06 17:58:33,null,FALSE,iPhone 11 Pro Max,fQ4iudBd3wIe
2021:01:06 21:02:49,null,FALSE,null,fq89DvltKWBW
2021:01:06 20:34:16,null,FALSE,null,Fq9gyzp63E0V
2021:01:06 20:09:34,null,FALSE,null,fqDdclTLJFqB
2021:01:06 19:28:17,null,FALSE,null,fQfSfL9QItes
2021:01:06 18:00:47,null,FALSE,null,FQI3K88Rf2Lq
2021:01:06 20:58:42,null,FALSE,iPhone 7 Plus,fQjtJSd4lj14
2021:01:06 02:22:29,null,FALSE,null,fqp1l7l4mrKY
2021:01:06 22:22:01,null,FALSE,null,FqQ3bdMJPptJ
2021:01:06 20:31:11,null,FALSE,null,fqSJgpnwZky3
2021:01:06 22:09:04,null,FALSE,null,FqtKY6gnn16o
2021:01:06 20:01:04,null,FALSE,iPhone 7 Plus,FQTuxi269Ry2
2021:01:06 10:09:14,null,FALSE,null,FqvdS6cvwItt
2021:01:06 19:33:20,"38 deg 0' 6.48"" N, 120 deg 17' 37.68"" W",FALSE,iPhone 11 Pro,fQWX5otY5k4E
2021:01:06 11:34:45,null,FALSE,null,FqYpWzQzBVez
2021:01:06 03:02:24,null,FALSE,iPhone 7 Plus,FQZVHVyERmsC
2021:01:06 05:09:48,null,FALSE,null,fr2KPDoXOtgW
2021:01:06 00:10:31,null,FALSE,null,FR66g2HJnDnP
2021:01:06 18:57:30,null,FALSE,null,FrAYXxaPEq9N
2021:01:06 02:59:29,null,FALSE,null,FrMV6ugoLCU7
2021:01:06 15:30:29,null,FALSE,null,frpWBP3IJ5rc
2021:01:06 18:51:55,null,FALSE,iPhone 6s Plus,frQuWj94lfkj
2021:01:06 17:20:23,null,FALSE,null,FSAebUK9HDdZ
2021:01:06 03:29:47,"28 deg 33' 59.04"" N, 81 deg 22' 31.80"" W",FALSE,iPhone 6s,FSg2ZMZdrQwV
2021:01:06 23:36:40-08:00,null,FALSE,null,FSHl9jGHvNj3
2021:01:06 02:46:54,"40 deg 1' 30.72"" N, 74 deg 9' 14.40"" W",FALSE,null,fSI3DUCcMxQ7
2021:01:06 16:40:15,null,FALSE,null,Fsl77s0dR4b5
2021:01:06 23:51:03,null,FALSE,null,FSp2XzUymbqT
2021:01:06 20:01:11,null,FALSE,iPhone SE (2nd generation),FsYlSXs0JOaq
2021:01:06 05:10:27,null,FALSE,null,FTahRuTvDoOp
2021:01:06 22:20:51,null,FALSE,null,ftbM3ZRk4pv9
2021:01:06 17:54:13,null,FALSE,iPhone XR,fTCAHJQ8o48c
2021:01:06 20:33:22,null,FALSE,null,FtEWFDWWs0QW
2021:01:06 19:31:39,null,FALSE,null,ftkA3IXiusPo
2021:01:06 22:45:11,null,FALSE,null,fTrGV7nPLwTH
2021:01:06 06:32:10,null,FALSE,null,Fu1L0PCs6jCf
2021:01:06 22:51:22,null,FALSE,null,fU42FwpQN1WX
2021:01:06 21:17:22,null,FALSE,null,fu7bIskot3L0
2021:01:06 22:23:16,null,FALSE,null,Fu9RQlMvF53o
2021:01:06 15:04:42,null,FALSE,null,fUa9XMox8NLL
2021:01:06 06:54:57,null,FALSE,null,fuALE4e2jTto
2021:01:06 22:08:21,null,FALSE,null,Fub9EgmimzHE
2021:01:06 20:59:58,null,FALSE,iPhone 8,fUBzVh7ld4kx
2021:01:06 14:47:55,null,FALSE,null,fUHYRQRzqtOP
2021:01:06 02:38:33,null,FALSE,null,fUnmKdhxrtpl
2021:01:06 09:57:42,null,FALSE,null,fUSAGVR9fb89
2021:01:06 19:51:41,null,FALSE,null,FUVBXOlQ8t0P
2021:01:06 06:25:03,null,FALSE,null,fUVeDFk0TNgI
2021:01:06 21:27:21,null,FALSE,null,FuWx8eZhiIUZ
2021:01:06 17:25:23,null,FALSE,null,FuZnefezw0Bh
2021:01:06 22:33:17,null,FALSE,null,fv41IwvKn5xV
2021:01:06 03:02:05,null,FALSE,null,fv5Ebuzn119c
2021:01:06 14:17:53,null,FALSE,iPhone 11 Pro Max,Fv67UwjUJjyx
2021:01:06 20:03:14,null,FALSE,null,fV6c1wnADM5w
2021:01:06 17:00:31,null,FALSE,null,FvDzqmNZjgBk
2021:01:06 08:15:49,null,FALSE,null,FvfTL99W4kgL
2021:01:06 20:05:08,null,FALSE,null,FVITzr5dT8Qe
2021:01:06 19:57:18,null,FALSE,null,FvJ4k7z425FZ
2021:01:06 19:45:50,null,FALSE,null,FvjF8lsb76Qz
2021:01:06 22:12:54,null,FALSE,null,fvMNvkmMSdPS
2021:01:06 16:01:55,null,FALSE,iPhone 7,fvn39jGsvYXg
2021:01:06 06:44:17,null,FALSE,null,FVNE1hpsWJYm
2021:01:06 15:14:34,null,FALSE,null,fVVLDQn3nJeU
2021:01:06 15:31:21,null,FALSE,null,fVvR0dmqYisG
2021:01:06 17:16:07,null,FALSE,null,FvYr0t6koqcd
2021:01:06 15:01:52,"39 deg 49' 49.44"" N, 84 deg 12' 0.00"" W",FALSE,iPhone XS,FvZ54ZlW45tq
2021:01:06 19:35:12,null,FALSE,iPhone 11 Pro Max,Fw8gshXuwqLs
2021:01:06 19:39:24,null,FALSE,null,FW9O9WqMMUDb
2021:01:06 21:22:08,null,FALSE,iPhone 11 Pro,FwcyHmIX9beL
2021:01:06 20:10:44,null,FALSE,iPhone 11 Pro Max,fwCZ1stpGs0S
2021:01:06 04:33:16,null,FALSE,null,FWE1LSqTbxRf
2021:01:06 05:12:04,null,FALSE,null,FWIY5gLiek86
2021:01:06 03:33:31,null,FALSE,iPhone 6 Plus,fWS8kOAyJlZN
2021:01:06 22:15:41,null,FALSE,null,FwS9Zs3Wk0wH
2021:01:06 14:23:23,null,FALSE,null,FwU3Pv2OqKM9
2021:01:06 01:21:53,null,FALSE,null,fWu7wXI5MpHW
2021:01:06 05:33:42,null,FALSE,null,Fwv2RdAK0RXe
2021:01:06 20:16:23,null,FALSE,null,fx3lIIL7HJ8F
2021:01:06 12:11:27,null,FALSE,null,FX3LzCrQcjA8
2021:01:06 19:46:00,null,FALSE,iPhone X,Fx6kMhbkqdan
2021:01:06 23:56:21,null,FALSE,null,fXA41rki52Lf
2021:01:06 21:48:09,null,FALSE,null,fXaR92rDHKsR
2021:01:06 20:00:14,null,FALSE,null,fXE68YGKwQ51
2021:01:06 21:17:22,null,FALSE,null,fXJHmM2MOV13
2021:01:06 13:21:44-06:00,null,FALSE,null,fxKiHwZBQ8sS
2021:01:06 01:18:44,null,FALSE,null,fXNk6MWwSjdF
2021:01:06 21:23:11,null,FALSE,null,FXnqTJ0T2SCZ
2021:01:06 19:38:43,null,FALSE,null,fy3qrJJqCJuL
2021:01:06 18:33:04,null,FALSE,null,Fy5BoawN54Us
2021:01:06 14:20:24,null,FALSE,null,fY5k2M8LOGVL
2021:01:06 05:36:47,null,FALSE,iPhone X,fyCRUu5KzTlU
2021:01:06 01:45:26,null,FALSE,null,FYh8kUO1PJVn
2021:01:06 00:33:45,"0 deg 0' 0.00"" N, 0 deg 0' 0.00"" E",FALSE,null,fYht7hfiBr8t
2021:01:06 17:52:10,null,FALSE,iPhone 12 Pro,FYkFIT0noeGP
2021:01:06 23:05:51,null,FALSE,null,fYLLyg11V0h5
2021:01:06 04:55:15,null,FALSE,iPhone 11 Pro Max,FyqLplnm8oGa
2021:01:06 00:35:52,null,FALSE,null,fySqW6pM5Rrh
2021:01:06 20:27:54,null,FALSE,iPhone 11,fYTWBKvtp88e
2021:01:06 12:32:26,null,FALSE,null,fyUJ39URvXsk
2021:01:06 11:56:38,null,FALSE,null,fYYrLweWV98j
2021:01:06 17:56:07,null,FALSE,null,fz0nhPLWowFx
2021:01:06 21:35:34,null,FALSE,null,fZ1091lcsqgO
2021:01:06 02:05:16,null,FALSE,null,fZDbxW4tHPU4
2021:01:06 20:16:57,null,FALSE,null,fzEUMP5RdumQ
2021:01:06 23:45:15,null,FALSE,iPad Pro (12.9-inch) (3rd generation),fzfW4LgKPv0H
2021:01:06 19:58:13,null,FALSE,null,FzGDrr0VxEFW
2021:01:06 20:25:23,null,FALSE,null,FZIiNVI8W20D
2021:01:06 21:44:02,null,FALSE,null,Fzq5p441uGWm
2021:01:06 17:03:57,null,FALSE,null,fzSA52erml2w
2021:01:06 19:01:58,null,FALSE,null,FZtB9VgTkhkQ
2021:01:06 16:44:51,null,FALSE,null,fzTsUtT2Cogb
2021:01:06 22:33:17,null,FALSE,null,FZuFCapP46gt
2021:01:06 19:25:32,null,FALSE,null,FzwNlg6Umit5
2021:01:06 21:03:15,null,FALSE,iPhone XS,g0bRk1q8ZU8B
2021:01:06 22:46:14,null,FALSE,null,G0KW5atwbTMe
2021:01:06 03:28:49,null,FALSE,null,g0mZ7mSm0R1T
2021:01:06 14:52:10,null,FALSE,null,g0nRPWwLFlYq
2021:01:06 21:32:53,null,FALSE,null,G0oRp6CegkhE
2021:01:06 18:48:17,"35 deg 29' 29.76"" N, 97 deg 30' 12.24"" W",FALSE,iPhone 11 Pro,g0pHtU7FHB1F
2021:01:06 21:05:56,null,FALSE,iPhone 12 Pro,g0Pyt6394lim
2021:01:06 03:58:05,null,FALSE,null,G0rGmx7AkehI
2021:01:06 13:44:47,null,FALSE,iPhone 8 Plus,G0sJ1LOdnn3S
2021:01:06 22:24:50,null,FALSE,null,G1add54hRdZ7
2021:01:06 21:57:40,null,FALSE,iPhone 6s,G1eGtwpm1RIx
2021:01:06 20:43:43,"38 deg 23' 29.04"" N, 121 deg 25' 4.08"" W",FALSE,null,G1GXnI62qOxW
2021:01:06 03:52:56,"21 deg 24' 21.24"" N, 158 deg 0' 16.92"" W",FALSE,iPhone 12 Pro,g1JvlegLlc51
2021:01:06 17:01:26,null,FALSE,iPhone 11 Pro,g1V1vJ4NtCIv
2021:01:06 21:57:42,null,FALSE,null,G1W7C4k9Bb06
2021:01:06 12:53:56,null,FALSE,null,g1ykD2aWVdKU
2021:01:06 22:49:58,null,FALSE,null,G2DH34aFZEDa
2021:01:06 18:54:29,null,FALSE,null,G2FSBiar6ROe
2021:01:06 14:09:55,"39 deg 16' 23.16"" N, 77 deg 19' 4.80"" W",FALSE,iPhone 11 Pro Max,G2I3IHDfhmSr
2021:01:06 20:04:29,null,FALSE,null,g2kNEc1A7A0G
2021:01:06 22:14:39,null,FALSE,null,g2maxoshZTOa
2021:01:06 18:13:14,"37 deg 21' 30.96"" N, 121 deg 49' 0.84"" W",FALSE,iPhone 11,g2XcDvA2f0h9
2021:01:06 21:17:22,null,FALSE,null,G2xgUMjDaDLM
2021:01:06 09:58:51,null,FALSE,null,G2Y022tho7SC
2021:01:06 07:39:46,null,FALSE,iPhone 12 Pro Max,G2zgssEn3XwV
2021:01:06 06:41:50,null,FALSE,null,G34qNkqTUJ5Q
2021:01:06 08:12:46,null,FALSE,null,G3CwsvTG3xzS
2021:01:06 22:07:28,null,FALSE,null,g3GG4hKl6Ksp
2021:01:06 19:25:36,null,FALSE,null,G3jYxAnQAMN5
2021:01:06 06:20:28,null,FALSE,null,g3MlTU8721Nh
2021:01:06 22:43:54,null,FALSE,null,g3XoApJgTrMy
2021:01:06 16:47:03,null,FALSE,iPhone XR,G3ZbUMPscqhC
2021:01:06 18:11:33,null,FALSE,null,g43QgqV94yHE
2021:01:06 06:56:37,"26 deg 20' 2.40"" N, 80 deg 17' 41.64"" W",FALSE,iPhone X,g4hRJwyuWPdQ
2021:01:06 20:44:08,null,FALSE,null,g4kp3NHNFAi2
2021:01:06 20:00:14,null,FALSE,null,G4XQLWo7bKJB
2021:01:06 04:31:07,"33 deg 35' 1.32"" N, 111 deg 51' 41.04"" W",FALSE,null,G4Z18NY0kC0t
2021:01:06 03:28:49,null,FALSE,null,g4Z8Wohsu3AV
2021:01:06 18:46:27,null,FALSE,null,G5I6XdFGy1qz
2021:01:06 19:16:55,null,FALSE,null,G5kqHU4BOJHC
2021:01:06 22:49:06,null,FALSE,null,g5PjIGJWbo2T
2021:01:06 16:43:36,null,FALSE,null,G5PK4Nb6ixB6
2021:01:06 23:04:30,null,FALSE,null,g5rBPHB0ObMQ
2021:01:06 10:36:59,null,FALSE,null,G5UEZQ4QXXHd
2021:01:06 21:35:34,null,FALSE,null,g5yVixIy1UcD
2021:01:06 19:59:56,null,FALSE,null,g61M1QLzHprx
2021:01:06 20:11:44,"32 deg 50' 56.04"" N, 97 deg 18' 12.60"" W",FALSE,iPhone 11,g62WlFHirAhc
2021:01:06 21:07:03,null,FALSE,null,g64nteswdxGY
2021:01:06 18:44:31,null,FALSE,null,g65RWurLnd0I
2021:01:06 23:12:39,null,FALSE,iPhone 12 Pro Max,g6hZEKtPXthx
2021:01:06 05:35:09,null,FALSE,null,G6JezZtRJr7T
2021:01:06 16:49:33,"38 deg 52' 53.04"" N, 77 deg 4' 6.24"" W",FALSE,iPhone 7,G6lZkvSoVWt2
2021:01:06 19:45:51,null,FALSE,null,g6TET2HgtEhI
2021:01:06 03:01:04,null,FALSE,iPhone XR,g6u2FIE4pMmA
2021:01:06 20:00:14,null,FALSE,null,g75BwWCSGs9p
2021:01:06 02:42:04,null,FALSE,null,g7C8QRCVdSBb
2021:01:06 17:02:22,null,FALSE,null,G7gEmAdcG97Y
2021:01:06 06:16:02,null,FALSE,iPhone 11 Pro Max,g7KyIeWDuNRu
2021:01:06 20:06:53,null,FALSE,null,G7MLM0CeDmXh
2021:01:06 18:06:08,null,FALSE,null,G7TJh49I591V
2021:01:06 13:28:55,null,FALSE,iPhone XR,G85s4iQVxdGX
2021:01:06 03:14:25,null,FALSE,null,g8f25ce9HHCA
2021:01:06 18:34:17,null,FALSE,null,G8gVbwMzdFoV
2021:01:06 17:04:07,null,FALSE,null,g8K5F7iXlHvQ
2021:01:06 20:04:20,null,FALSE,null,G94MNs6jArya
2021:01:06 00:37:21,"41 deg 43' 35.40"" N, 71 deg 34' 33.96"" W",FALSE,iPhone 7,G96V4dMieoPE
2021:01:06 20:32:26,null,FALSE,null,g9FZlEoRu9a1
2021:01:06 20:38:46,null,FALSE,null,G9IvxCUsKoS1
2021:01:06 18:10:42,null,FALSE,null,G9O7Xu69dwjg
2021:01:06 22:06:48,null,FALSE,null,g9rCVY5ZoW0b
2021:01:06 20:42:51,null,FALSE,null,G9RjUJ25CO2V
2021:01:06 18:29:27,null,FALSE,null,G9WQ80BkcCUQ
2021:01:06 13:36:09,"39 deg 31' 14.88"" N, 119 deg 48' 9.72"" W",FALSE,iPhone 7,g9zQv3RuK8vO
2021:01:06 20:03:16,null,FALSE,null,GAAbBJ03nyuO
2021:01:06 14:30:37,null,FALSE,null,gAAcwrhazQ4m
2021:01:06 18:46:27,null,FALSE,null,gahTVkgiYiZ3
2021:01:06 14:58:12,null,FALSE,null,GaMTygHLoSwc
2021:01:06 20:02:54,null,FALSE,null,GasNl0XVVKjN
2021:01:06 16:49:33,"38 deg 52' 53.04"" N, 77 deg 4' 6.24"" W",FALSE,iPhone 7,gAVN0Q4njfwD
2021:01:06 10:18:47+01:00,null,FALSE,null,GAy1xvbx4wfL
2021:01:06 17:57:09,null,FALSE,null,gb3prZuynfDS
2021:01:06 19:20:04,null,FALSE,iPhone 11,gB7pbAQWda1D
2021:01:06 21:11:43,null,FALSE,null,gb7yxb3m68yL
2021:01:06 07:51:22,null,FALSE,null,GbbOC0keR0xj
2021:01:06 18:41:43,null,FALSE,iPhone XR,GbhyxtphNXBQ
2021:01:06 04:13:24,null,FALSE,null,GbJImUP1sBLW
2021:01:06 14:09:55,"39 deg 16' 23.16"" N, 77 deg 19' 4.80"" W",FALSE,iPhone 11 Pro Max,GBkNyO5eBn68
2021:01:06 16:43:36,null,FALSE,null,gbKoS7Q4OHRo
2021:01:06 14:45:19,null,FALSE,null,GbmLOx3HFTwl
2021:01:06 21:44:17,null,FALSE,null,gBo8QIehV3kG
2021:01:06 19:05:43,null,FALSE,null,GbYZVTHtI6Nq
2021:01:06 15:08:47,null,FALSE,null,gBzO0iEVK5sd
2021:01:06 15:46:34,null,FALSE,iPhone XS Max,gBzsrKf69Qw5
